phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,details,target,label,domain,url_length,entropy,has_ip,num_subdomains
9417934,https://jyozdc.qpevnk.cn/ghticg/lub-iu_louik/,http://www.phishtank.com/phish_detail.php?phish_id=9417934,2026-05-07 01:06:39+00:00,yes,2026-05-07 01:12:45+00:00,yes,"[{'ip_address': '43.165.166.156', 'cidr_block': '43.165.128.0/18', 'announcing_network': '132203', 'rir': 'apnic', 'country': 'SG', 'detail_time': '2026-05-07T01:12:47+00:00'}]",Other,1,jyozdc.qpevnk.cn,45,4.455648863372104,0,2
9417933,https://felqgjt.hlptgl.cn/ghticg/lub-iu_louik/,http://www.phishtank.com/phish_detail.php?phish_id=9417933,2026-05-07 01:06:27+00:00,yes,2026-05-07 01:12:45+00:00,yes,"[{'ip_address': '43.165.166.156', 'cidr_block': '43.165.128.0/18', 'announcing_network': '132203', 'rir': 'apnic', 'country': 'SG', 'detail_time': '2026-05-07T01:12:47+00:00'}]",Other,1,felqgjt.hlptgl.cn,46,4.151962305409168,0,2
9417932,https://lbppnswod.ioyjad.cn/ghticg/lub-iu_louik/,http://www.phishtank.com/phish_detail.php?phish_id=9417932,2026-05-07 01:06:14+00:00,yes,2026-05-07 01:12:45+00:00,yes,"[{'ip_address': '43.165.166.156', 'cidr_block': '43.165.128.0/18', 'announcing_network': '132203', 'rir': 'apnic', 'country': 'SG', 'detail_time': '2026-05-07T01:09:43+00:00'}]",Other,1,lbppnswod.ioyjad.cn,48,4.347794209361696,0,2
9417923,https://allegrolokainie.1826346f7.sbs,http://www.phishtank.com/phish_detail.php?phish_id=9417923,2026-05-07 00:52:41+00:00,yes,2026-05-07 01:03:20+00:00,yes,"[{'ip_address': '104.21.66.70', 'cidr_block': '104.21.64.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-07T01:09:42+00:00'}]",Allegro,1,allegrolokainie.1826346f7.sbs,37,4.519999987133629,0,2
9417922,https://cf7c9f4f-e619-40d8-805e-2267f218c8fd-00-1wt2s3dmit87n.picard.replit.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9417922,2026-05-07 00:48:48+00:00,yes,2026-05-07 00:52:16+00:00,yes,"[{'ip_address': '35.226.206.236', 'cidr_block': '35.226.192.0/20', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-07T00:52:56+00:00'}]",Other,1,cf7c9f4f-e619-40d8-805e-2267f218c8fd-00-1wt2s3dmit87n.picard.replit.dev,80,4.665957320949175,0,3
9417916,http://allegrolokalnie.pl-oferta4355663.shop,http://www.phishtank.com/phish_detail.php?phish_id=9417916,2026-05-07 00:29:05+00:00,yes,2026-05-07 00:32:29+00:00,yes,"[{'ip_address': '172.67.155.198', 'cidr_block': '172.67.144.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-07T00:32:54+00:00'}]",Allegro,1,allegrolokalnie.pl-oferta4355663.shop,44,4.263313653112508,0,2
9417917,https://allegrolokalnie.pl-oferta4355663.shop,http://www.phishtank.com/phish_detail.php?phish_id=9417917,2026-05-07 00:29:05+00:00,yes,2026-05-07 00:32:29+00:00,yes,"[{'ip_address': '172.67.155.198', 'cidr_block': '172.67.144.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-07T00:32:54+00:00'}]",Allegro,1,allegrolokalnie.pl-oferta4355663.shop,45,4.277871085594327,0,2
9417910,https://govt-police.club/nz,http://www.phishtank.com/phish_detail.php?phish_id=9417910,2026-05-07 00:11:30+00:00,yes,2026-05-07 00:22:33+00:00,yes,"[{'ip_address': '156.238.231.76', 'cidr_block': '156.238.230.0/23', 'announcing_network': '8796', 'rir': 'afrinic', 'country': 'SC', 'detail_time': '2026-05-07T00:32:54+00:00'}]",Other,1,govt-police.club,27,4.106377316818028,0,1
9417909,http://allegrolokalne.1826346f7.sbs,http://www.phishtank.com/phish_detail.php?phish_id=9417909,2026-05-07 00:03:00+00:00,yes,2026-05-07 00:12:35+00:00,yes,"[{'ip_address': '104.21.66.70', 'cidr_block': '104.21.64.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-07T00:09:46+00:00'}]",Allegro,1,allegrolokalne.1826346f7.sbs,35,4.44356873123068,0,2
9417908,https://allegro.384t348g34ug.lat/,http://www.phishtank.com/phish_detail.php?phish_id=9417908,2026-05-07 00:01:24+00:00,yes,2026-05-07 00:04:04+00:00,yes,"[{'ip_address': '172.67.202.109', 'cidr_block': '172.67.192.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-07T00:09:46+00:00'}]",Allegro,1,allegro.384t348g34ug.lat,33,3.899714194788232,0,2
9417903,https://allegro.384t348g34ug.lat,http://www.phishtank.com/phish_detail.php?phish_id=9417903,2026-05-06 23:49:22+00:00,yes,2026-05-06 23:52:12+00:00,yes,"[{'ip_address': '172.67.202.109', 'cidr_block': '172.67.192.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T23:52:57+00:00'}]",Allegro,1,allegro.384t348g34ug.lat,32,3.9056390622295662,0,2
9417896,http://allegrolokalnie.1826346f7.sbs,http://www.phishtank.com/phish_detail.php?phish_id=9417896,2026-05-06 23:44:00+00:00,yes,2026-05-06 23:52:12+00:00,yes,"[{'ip_address': '104.21.66.70', 'cidr_block': '104.21.64.0/19', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T23:52:57+00:00'}]",Allegro,1,allegrolokalnie.1826346f7.sbs,36,4.503258334775644,0,2
9417894,https://a5cf1319-def2-4f7e-b4c3-1cb20dd2fcbc-00-12wmrj2ikpftl.kirk.replit.dev:8000/,http://www.phishtank.com/phish_detail.php?phish_id=9417894,2026-05-06 23:42:01+00:00,yes,2026-05-06 23:52:12+00:00,yes,"[{'ip_address': '35.247.106.28', 'cidr_block': '35.247.96.0/20', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T23:52:57+00:00'}]",Other,1,a5cf1319-def2-4f7e-b4c3-1cb20dd2fcbc-00-12wmrj2ikpftl.kirk.replit.dev:8000,83,4.69874203439381,0,3
9417893,https://gov-police.click/nz,http://www.phishtank.com/phish_detail.php?phish_id=9417893,2026-05-06 23:39:22+00:00,yes,2026-05-07 00:12:35+00:00,yes,"[{'ip_address': '156.238.231.76', 'cidr_block': '156.238.230.0/23', 'announcing_network': '8796', 'rir': 'afrinic', 'country': 'SC', 'detail_time': '2026-05-06T23:52:57+00:00'}]",Other,1,gov-police.click,27,4.032303242743954,0,1
9417892,https://allegro.1826346f7.sbs,http://www.phishtank.com/phish_detail.php?phish_id=9417892,2026-05-06 23:30:09+00:00,yes,2026-05-06 23:32:30+00:00,yes,"[{'ip_address': '104.21.66.70', 'cidr_block': '104.21.64.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T23:32:52+00:00'}]",Allegro,1,allegro.1826346f7.sbs,29,4.349191770915039,0,2
9417891,https://allegro-lokalnie.1826346f7.sbs,http://www.phishtank.com/phish_detail.php?phish_id=9417891,2026-05-06 23:30:08+00:00,yes,2026-05-06 23:32:30+00:00,yes,"[{'ip_address': '104.21.66.70', 'cidr_block': '104.21.64.0/19', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T23:32:52+00:00'}]",Allegro,1,allegro-lokalnie.1826346f7.sbs,38,4.5438515265445485,0,2
9417890,https://send-usdt-099.netlify.app/,http://www.phishtank.com/phish_detail.php?phish_id=9417890,2026-05-06 22:39:48+00:00,yes,2026-05-06 22:52:15+00:00,yes,"[{'ip_address': '98.84.224.111', 'cidr_block': '98.80.0.0/13', 'announcing_network': '14618', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:52:48+00:00'}]",Other,1,send-usdt-099.netlify.app,34,4.079678649882975,0,2
9417889,http://send-usdt-099.netlify.app,http://www.phishtank.com/phish_detail.php?phish_id=9417889,2026-05-06 22:39:47+00:00,yes,2026-05-06 22:52:15+00:00,yes,"[{'ip_address': '98.84.224.111', 'cidr_block': '98.80.0.0/12', 'announcing_network': '16509', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:52:48+00:00'}]",Other,1,send-usdt-099.netlify.app,32,4.101409765557392,0,2
9417886,https://lulofumebo.z9.web.core.windows.net/,http://www.phishtank.com/phish_detail.php?phish_id=9417886,2026-05-06 22:17:04+00:00,yes,2026-05-06 22:22:34+00:00,yes,"[{'ip_address': '20.209.70.196', 'cidr_block': '20.192.0.0/10', 'announcing_network': '8075', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:22:57+00:00'}]",Microsoft,1,lulofumebo.z9.web.core.windows.net,43,4.219885615610767,0,5
9417884,https://bhdenlinea777servicios.iceiy.com/,http://www.phishtank.com/phish_detail.php?phish_id=9417884,2026-05-06 22:08:46+00:00,yes,2026-05-06 22:12:35+00:00,yes,"[{'ip_address': '185.27.134.111', 'cidr_block': '185.27.132.0/22', 'announcing_network': '34119', 'rir': 'ripencc', 'country': 'GB', 'detail_time': '2026-05-06T22:22:57+00:00'}]",Other,1,bhdenlinea777servicios.iceiy.com,41,4.171474187957335,0,2
9417880,https://b9267206-f1dd-4b16-83f5-edacda9b630a-00-24hamxzv7fkk0.kirk.replit.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9417880,2026-05-06 22:03:58+00:00,yes,2026-05-06 22:12:35+00:00,yes,"[{'ip_address': '35.247.106.28', 'cidr_block': '35.247.96.0/20', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:22:57+00:00'}]",Other,1,b9267206-f1dd-4b16-83f5-edacda9b630a-00-24hamxzv7fkk0.kirk.replit.dev,78,4.798052623114237,0,3
9417879,https://e3d94484-5a8d-40a9-8f2b-814716eecb27-00-3m4u0864v1kgx.kirk.replit.dev:8000/,http://www.phishtank.com/phish_detail.php?phish_id=9417879,2026-05-06 21:57:14+00:00,yes,2026-05-06 22:03:16+00:00,yes,"[{'ip_address': '35.247.106.28', 'cidr_block': '35.247.96.0/20', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Other,1,e3d94484-5a8d-40a9-8f2b-814716eecb27-00-3m4u0864v1kgx.kirk.replit.dev:8000,83,4.755021546950806,0,3
9417876,https://browser-base-apps.wixstudio.com/extension,http://www.phishtank.com/phish_detail.php?phish_id=9417876,2026-05-06 21:25:34+00:00,yes,2026-05-06 21:32:29+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Other,1,browser-base-apps.wixstudio.com,49,4.190741731649547,0,2
9417875,https://ssoupold.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9417875,2026-05-06 21:25:22+00:00,yes,2026-05-06 21:32:29+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Other,1,ssoupold.wixstudio.com,36,4.006749918638778,0,2
9417874,https://newuphooldcdn.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9417874,2026-05-06 21:25:10+00:00,yes,2026-05-06 21:32:29+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Other,1,newuphooldcdn.wixstudio.com,41,4.125129443325869,0,2
9417873,https://startsio-trezzr.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9417873,2026-05-06 21:24:57+00:00,yes,2026-05-06 21:32:29+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Other,1,startsio-trezzr.wixstudio.com,43,4.120707417785408,0,2
9417872,https://desktop-engldger.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9417872,2026-05-06 21:24:44+00:00,yes,2026-05-06 21:32:29+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Other,1,desktop-engldger.wixstudio.com,44,4.271598379853423,0,2
9417871,http://allegro.183528x56.sbs,http://www.phishtank.com/phish_detail.php?phish_id=9417871,2026-05-06 21:15:17+00:00,yes,2026-05-06 21:22:36+00:00,yes,"[{'ip_address': '172.67.131.177', 'cidr_block': '172.67.128.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Allegro,1,allegro.183528x56.sbs,28,4.307354922057604,0,2
9417870,https://device-livestarts.wixstudio.com/enus,http://www.phishtank.com/phish_detail.php?phish_id=9417870,2026-05-06 20:55:34+00:00,yes,2026-05-06 21:03:17+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Other,1,device-livestarts.wixstudio.com,44,4.187291426568272,0,2
9417869,https://homelive-cdnldgr.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9417869,2026-05-06 20:55:22+00:00,yes,2026-05-06 21:03:17+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Other,1,homelive-cdnldgr.wixstudio.com,44,4.339335879656744,0,2
9417868,https://official-ledgr.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9417868,2026-05-06 20:55:10+00:00,yes,2026-05-06 21:03:17+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Other,1,official-ledgr.wixstudio.com,42,4.368042422572716,0,2
9417867,https://nav-ledgrlivelogn.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9417867,2026-05-06 20:54:58+00:00,yes,2026-05-06 21:03:17+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Other,1,nav-ledgrlivelogn.wixstudio.com,45,4.379873095945057,0,2
9417866,https://livlogledgr.wixstudio.com/en-live,http://www.phishtank.com/phish_detail.php?phish_id=9417866,2026-05-06 20:54:45+00:00,yes,2026-05-06 21:03:17+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:35+00:00'}]",Other,1,livlogledgr.wixstudio.com,41,4.259514199528965,0,2
9417862,https://fr-creditmutuel.s-host.net/,http://www.phishtank.com/phish_detail.php?phish_id=9417862,2026-05-06 20:49:05+00:00,yes,2026-05-06 21:03:17+00:00,yes,"[{'ip_address': '185.253.218.120', 'cidr_block': '185.253.218.0/24', 'announcing_network': '202302', 'rir': 'ripencc', 'country': 'NL', 'detail_time': '2026-05-06T22:03:34+00:00'}]",Other,1,fr-creditmutuel.s-host.net,35,3.992870516635899,0,2
9417861,https://fr-creditmutuel.s-host.net/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9417861,2026-05-06 20:48:55+00:00,yes,2026-05-06 21:03:17+00:00,yes,"[{'ip_address': '185.253.218.120', 'cidr_block': '185.253.218.0/24', 'announcing_network': '202302', 'rir': 'ripencc', 'country': 'NL', 'detail_time': '2026-05-06T22:03:34+00:00'}]",Other,1,fr-creditmutuel.s-host.net,44,4.112063152384018,0,2
9417846,https://registro-digital-2026-adhj.cr-web.workers.dev/servicios,http://www.phishtank.com/phish_detail.php?phish_id=9417846,2026-05-06 20:39:32+00:00,yes,2026-05-06 20:42:22+00:00,yes,"[{'ip_address': '104.21.33.193', 'cidr_block': '104.21.32.0/19', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:34+00:00'}]",Other,1,registro-digital-2026-adhj.cr-web.workers.dev,63,4.4001649007016415,0,3
9417840,https://www.amazon.fr.souscriptions-annulation.pro/fr/mobi/,http://www.phishtank.com/phish_detail.php?phish_id=9417840,2026-05-06 20:28:39+00:00,yes,2026-05-06 20:32:37+00:00,yes,"[{'ip_address': '111.90.147.83', 'cidr_block': '111.90.144.0/21', 'announcing_network': '45839', 'rir': 'apnic', 'country': 'MY', 'detail_time': '2026-05-06T22:03:34+00:00'}]",Amazon.com,1,www.amazon.fr.souscriptions-annulation.pro,59,4.149781507708832,0,4
9417839,https://wester.drominckus.com/index10.php,http://www.phishtank.com/phish_detail.php?phish_id=9417839,2026-05-06 20:28:06+00:00,yes,2026-05-06 20:32:37+00:00,yes,"[{'ip_address': '101.99.90.61', 'cidr_block': '101.99.90.0/23', 'announcing_network': '45839', 'rir': 'apnic', 'country': 'MY', 'detail_time': '2026-05-06T22:03:34+00:00'}]",Amazon.com,1,wester.drominckus.com,41,4.271470906740503,0,2
9417838,https://www.amazon.fr.souscriptions-annulation.pro/fr/subscribe.php,http://www.phishtank.com/phish_detail.php?phish_id=9417838,2026-05-06 20:27:20+00:00,yes,2026-05-06 20:32:37+00:00,yes,"[{'ip_address': '111.90.147.83', 'cidr_block': '111.90.144.0/21', 'announcing_network': '45839', 'rir': 'apnic', 'country': 'MY', 'detail_time': '2026-05-06T22:03:34+00:00'}]",Amazon.com,1,www.amazon.fr.souscriptions-annulation.pro,67,4.229257065370638,0,4
9417837,https://care-desktoplive.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9417837,2026-05-06 20:25:36+00:00,yes,2026-05-06 20:32:37+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:34+00:00'}]",Other,1,care-desktoplive.wixstudio.com,44,4.317052925307969,0,2
9417836,https://en-desktop-ldgre.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9417836,2026-05-06 20:25:23+00:00,yes,2026-05-06 20:32:37+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:34+00:00'}]",Other,1,en-desktop-ldgre.wixstudio.com,44,4.2544418457133455,0,2
9417835,https://care-desktoplive.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9417835,2026-05-06 20:25:11+00:00,yes,2026-05-06 20:32:37+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:34+00:00'}]",Other,1,care-desktoplive.wixstudio.com,44,4.317052925307969,0,2
9417834,https://desktop-liveldger.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9417834,2026-05-06 20:24:56+00:00,yes,2026-05-06 20:32:37+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:34+00:00'}]",Other,1,desktop-liveldger.wixstudio.com,45,4.313640873915144,0,2
9417832,https://getlive-ldger.wixstudio.com/en-live,http://www.phishtank.com/phish_detail.php?phish_id=9417832,2026-05-06 20:24:45+00:00,yes,2026-05-06 20:32:37+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T22:03:34+00:00'}]",Other,1,getlive-ldger.wixstudio.com,43,4.2374411389168944,0,2
9417828,https://att.znioa.life/pay/,http://www.phishtank.com/phish_detail.php?phish_id=9417828,2026-05-06 20:07:46+00:00,yes,2026-05-06 20:12:15+00:00,yes,"[{'ip_address': '172.67.192.78', 'cidr_block': '172.67.192.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,att.znioa.life,27,3.763965742824082,0,2
9417827,https://att.znioa.life/pay,http://www.phishtank.com/phish_detail.php?phish_id=9417827,2026-05-06 20:07:45+00:00,yes,2026-05-06 20:12:15+00:00,yes,"[{'ip_address': '172.67.192.78', 'cidr_block': '172.67.192.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,att.znioa.life,26,3.796217602590056,0,2
9417825,https://en-desktop-ldgre.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9417825,2026-05-06 19:55:49+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,en-desktop-ldgre.wixstudio.com,44,4.2544418457133455,0,2
9417824,https://us-intro-desktop.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9417824,2026-05-06 19:55:23+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,us-intro-desktop.wixstudio.com,44,4.09036727869349,0,2
9417823,https://livedeskt-op.wixstudio.com/start-en,http://www.phishtank.com/phish_detail.php?phish_id=9417823,2026-05-06 19:55:10+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,livedeskt-op.wixstudio.com,43,4.251164173004869,0,2
9417822,https://ledeger-uslive.wixstudio.com/en-start,http://www.phishtank.com/phish_detail.php?phish_id=9417822,2026-05-06 19:54:58+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,ledeger-uslive.wixstudio.com,45,4.275651852925217,0,2
9417821,https://live-ledgar-com.wixstudio.com/apps,http://www.phishtank.com/phish_detail.php?phish_id=9417821,2026-05-06 19:54:45+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,live-ledgar-com.wixstudio.com,42,4.33209539866017,0,2
9417820,https://ledeger-uslive.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9417820,2026-05-06 19:53:55+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,ledeger-uslive.wixstudio.com,42,4.2344795541337445,0,2
9417819,https://ledeger-uslive.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9417819,2026-05-06 19:53:42+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,ledeger-uslive.wixstudio.com,42,4.2344795541337445,0,2
9417818,https://apps-ledzarcdn.wixstudio.com/start-en,http://www.phishtank.com/phish_detail.php?phish_id=9417818,2026-05-06 19:53:29+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,apps-ledzarcdn.wixstudio.com,45,4.277871085594327,0,2
9417817,https://apps-ledzarcdn.wixstudio.com/en-start,http://www.phishtank.com/phish_detail.php?phish_id=9417817,2026-05-06 19:53:16+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,apps-ledzarcdn.wixstudio.com,45,4.277871085594327,0,2
9417816,https://appstartio-ledxr.wixstudio.com/start,http://www.phishtank.com/phish_detail.php?phish_id=9417816,2026-05-06 19:53:03+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,appstartio-ledxr.wixstudio.com,44,4.046231403469478,0,2
9417813,https://site-enldger.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9417813,2026-05-06 19:52:28+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,site-enldger.wixstudio.com,40,4.184183719779189,0,2
9417812,https://apps-ledzarcdn.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9417812,2026-05-06 19:52:14+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,apps-ledzarcdn.wixstudio.com,42,4.320423374953668,0,2
9417811,https://apps-ledzarcdn.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9417811,2026-05-06 19:52:00+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,apps-ledzarcdn.wixstudio.com,42,4.320423374953668,0,2
9417810,https://exodes-platforms.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9417810,2026-05-06 19:51:48+00:00,yes,2026-05-06 20:02:59+00:00,yes,"[{'ip_address': '34.144.206.118', 'cidr_block': '34.144.128.0/17', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-05-06T20:13:03+00:00'}]",Other,1,exodes-platforms.wixstudio.com,44,4.25217217593812,0,2
