phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,details,target,label,domain,url_length,entropy,has_ip,num_subdomains
9380702,https://2a6c447a-5933-4f45-a0c0-a098121dc8dc-00-6f6glcvong4a.worf.replit.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9380702,2026-04-01 00:19:53+00:00,yes,2026-04-01 00:32:26+00:00,yes,"[{'ip_address': '34.75.151.117', 'cidr_block': '34.75.144.0/20', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-04-01T01:03:58+00:00'}]",Other,1,2a6c447a-5933-4f45-a0c0-a098121dc8dc-00-6f6glcvong4a.worf.replit.dev,77,4.754089632707174,0,3
9380697,https://ndxcalogi.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9380697,2026-03-31 23:59:05+00:00,yes,2026-04-01 00:03:28+00:00,yes,"[{'ip_address': '74.115.51.8', 'cidr_block': '74.115.51.0/24', 'announcing_network': '27647', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-04-01T00:09:36+00:00'}]",Other,1,ndxcalogi.weebly.com,29,4.28022625367366,0,2
9380696,https://laboboinsta.vercel.app/,http://www.phishtank.com/phish_detail.php?phish_id=9380696,2026-03-31 23:55:50+00:00,yes,2026-04-01 00:03:28+00:00,yes,"[{'ip_address': '216.198.79.3', 'cidr_block': '216.198.79.0/24', 'announcing_network': '16509', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-04-01T00:09:36+00:00'}]",Instagram,1,laboboinsta.vercel.app,31,3.953565664946427,0,2
9380695,https://instagraam-login.vercel.app/,http://www.phishtank.com/phish_detail.php?phish_id=9380695,2026-03-31 23:54:32+00:00,yes,2026-04-01 00:03:28+00:00,yes,"[{'ip_address': '64.29.17.67', 'cidr_block': '64.29.17.0/24', 'announcing_network': '16509', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-04-01T00:09:36+00:00'}]",Instagram,1,instagraam-login.vercel.app,36,4.107017709595357,0,2
9380690,https://linkdeingreso457.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=9380690,2026-03-31 23:49:32+00:00,yes,2026-03-31 23:51:51+00:00,yes,"[{'ip_address': '5.57.226.202', 'cidr_block': '5.57.224.0/22', 'announcing_network': '29119', 'rir': 'ripencc', 'country': 'NL', 'detail_time': '2026-03-31T23:52:48+00:00'}]",Microsoft,1,linkdeingreso457.webcindario.com,41,4.405855662943599,0,2
9380688,https://kita-quote-wt6k5i5yoz.edgeone.dev/xmx.html,http://www.phishtank.com/phish_detail.php?phish_id=9380688,2026-03-31 23:46:32+00:00,yes,2026-03-31 23:51:51+00:00,yes,"[{'ip_address': '43.174.247.29', 'cidr_block': '43.174.247.0/24', 'announcing_network': '139341', 'rir': 'apnic', 'country': 'SG', 'detail_time': '2026-03-31T23:52:48+00:00'}]",Other,1,kita-quote-wt6k5i5yoz.edgeone.dev,50,4.496174630069641,0,2
9380651,http://allegro.pl-ssid56342.click,http://www.phishtank.com/phish_detail.php?phish_id=9380651,2026-03-31 23:42:31+00:00,yes,2026-03-31 23:51:52+00:00,yes,"[{'ip_address': '158.94.208.235', 'cidr_block': '158.94.208.0/24', 'announcing_network': '202412', 'rir': 'ripencc', 'country': 'TR', 'detail_time': '2026-03-31T23:52:48+00:00'}]",Allegro,1,allegro.pl-ssid56342.click,33,4.377727452691787,0,2
9380650,https://sazlamoibiama.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=9380650,2026-03-31 23:41:20+00:00,yes,2026-03-31 23:51:52+00:00,yes,"[{'ip_address': '172.81.62.146', 'cidr_block': '172.81.62.0/24', 'announcing_network': '398019', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T23:52:48+00:00'}]",Orange,1,sazlamoibiama.duckdns.org,34,4.219528282299548,0,2
9380649,https://gradevfact07.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=9380649,2026-03-31 23:38:59+00:00,yes,2026-03-31 23:42:14+00:00,yes,"[{'ip_address': '172.81.62.146', 'cidr_block': '172.81.62.0/24', 'announcing_network': '398019', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T23:52:48+00:00'}]",Orange,1,gradevfact07.duckdns.org,33,4.248495255525412,0,2
9380647,https://ln.run/xpdvc,http://www.phishtank.com/phish_detail.php?phish_id=9380647,2026-03-31 23:38:20+00:00,yes,2026-03-31 23:42:14+00:00,yes,"[{'ip_address': '172.67.68.62', 'cidr_block': '172.67.64.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T23:52:48+00:00'}]",Other,1,ln.run,20,3.7841837197791888,0,1
9380643,https://herramientasdentalespro.com.mx/themes/,http://www.phishtank.com/phish_detail.php?phish_id=9380643,2026-03-31 23:06:43+00:00,yes,2026-03-31 23:22:17+00:00,yes,"[{'ip_address': '96.127.174.30', 'cidr_block': '96.127.128.0/18', 'announcing_network': '32475', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T23:33:06+00:00'}]",Other,1,herramientasdentalespro.com.mx,46,3.9282559128993135,0,2
9380640,http://allegro.pl-oferta396024.click,http://www.phishtank.com/phish_detail.php?phish_id=9380640,2026-03-31 22:48:25+00:00,yes,2026-03-31 22:52:10+00:00,yes,"[{'ip_address': '104.21.3.107', 'cidr_block': '104.21.0.0/19', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T23:03:30+00:00'}]",Allegro,1,allegro.pl-oferta396024.click,36,4.371178126382215,0,2
9380639,http://allegrolokalnie.oferta-28458091-pl.click,http://www.phishtank.com/phish_detail.php?phish_id=9380639,2026-03-31 22:48:08+00:00,yes,2026-03-31 22:52:10+00:00,yes,"[{'ip_address': '172.67.192.193', 'cidr_block': '172.67.192.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T23:03:30+00:00'}]",Allegro,1,allegrolokalnie.oferta-28458091-pl.click,47,4.436943638635492,0,2
9380638,http://allegrolokalnie.pl-oferta396024.click,http://www.phishtank.com/phish_detail.php?phish_id=9380638,2026-03-31 22:48:01+00:00,yes,2026-03-31 22:52:10+00:00,yes,"[{'ip_address': '172.67.130.147', 'cidr_block': '172.67.128.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T23:03:30+00:00'}]",Allegro,1,allegrolokalnie.pl-oferta396024.click,44,4.356492413796824,0,2
9380637,http://allegro.oferta-28458091-pl.click,http://www.phishtank.com/phish_detail.php?phish_id=9380637,2026-03-31 22:47:59+00:00,yes,2026-03-31 22:52:10+00:00,yes,"[{'ip_address': '172.67.192.193', 'cidr_block': '172.67.192.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T23:03:30+00:00'}]",Allegro,1,allegro.oferta-28458091-pl.click,39,4.445533308550364,0,2
9380630,https://bncri.eu.cc/home.html,http://www.phishtank.com/phish_detail.php?phish_id=9380630,2026-03-31 22:17:53+00:00,yes,2026-03-31 22:22:32+00:00,yes,"[{'ip_address': '198.11.182.221', 'cidr_block': '198.11.128.0/18', 'announcing_network': '45102', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:23:01+00:00'}]",Other,1,bncri.eu.cc,29,3.9002417706166295,0,2
9380629,https://bncra.eu.cc/home.html,http://www.phishtank.com/phish_detail.php?phish_id=9380629,2026-03-31 22:17:51+00:00,yes,2026-03-31 22:22:32+00:00,yes,"[{'ip_address': '198.11.182.221', 'cidr_block': '198.11.128.0/18', 'announcing_network': '45102', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:23:01+00:00'}]",Other,1,bncra.eu.cc,29,3.9002417706166295,0,2
9380628,https://bncr-fi.eu.cc/home.html,http://www.phishtank.com/phish_detail.php?phish_id=9380628,2026-03-31 22:17:49+00:00,yes,2026-03-31 22:22:32+00:00,yes,"[{'ip_address': '198.11.182.221', 'cidr_block': '198.11.128.0/18', 'announcing_network': '45102', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:23:01+00:00'}]",Other,1,bncr-fi.eu.cc,31,4.058246713263735,0,2
9380627,https://bncr.eu.cc/home.html,http://www.phishtank.com/phish_detail.php?phish_id=9380627,2026-03-31 22:17:47+00:00,yes,2026-03-31 22:22:32+00:00,yes,"[{'ip_address': '198.11.182.221', 'cidr_block': '198.11.128.0/18', 'announcing_network': '45102', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:23:00+00:00'}]",Other,1,bncr.eu.cc,28,3.815410725242699,0,2
9380626,https://bncrf.eu.cc/home.html,http://www.phishtank.com/phish_detail.php?phish_id=9380626,2026-03-31 22:17:45+00:00,yes,2026-03-31 22:22:32+00:00,yes,"[{'ip_address': '198.11.182.221', 'cidr_block': '198.11.128.0/18', 'announcing_network': '45102', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:23:00+00:00'}]",Other,1,bncrf.eu.cc,29,3.9002417706166295,0,2
9380624,https://tvsfqpoq.hgptkl.cn/ghticg/lub-iu_louik/,http://www.phishtank.com/phish_detail.php?phish_id=9380624,2026-03-31 22:17:41+00:00,yes,2026-03-31 22:22:32+00:00,yes,"[{'ip_address': '43.165.166.156', 'cidr_block': '43.165.128.0/18', 'announcing_network': '132203', 'rir': 'apnic', 'country': 'SG', 'detail_time': '2026-03-31T22:23:00+00:00'}]",Other,1,tvsfqpoq.hgptkl.cn,47,4.198235533340309,0,2
9380623,https://zqzrzcto.shacukj.cn/ghticg/lub-iu_louik/,http://www.phishtank.com/phish_detail.php?phish_id=9380623,2026-03-31 22:17:39+00:00,yes,2026-03-31 22:22:32+00:00,yes,"[{'ip_address': '43.165.166.156', 'cidr_block': '43.165.128.0/18', 'announcing_network': '132203', 'rir': 'apnic', 'country': 'SG', 'detail_time': '2026-03-31T22:22:59+00:00'}]",Other,1,zqzrzcto.shacukj.cn,48,4.29591452195184,0,2
9380612,http://allegrolokalnie.387623.sbs,http://www.phishtank.com/phish_detail.php?phish_id=9380612,2026-03-31 21:51:39+00:00,yes,2026-03-31 22:02:47+00:00,yes,"[{'ip_address': '104.21.19.155', 'cidr_block': '104.21.16.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:10+00:00'}]",Allegro,1,allegrolokalnie.387623.sbs,33,4.317121392085727,0,2
9380610,https://isea2018-tech.github.io/isea2028/,http://www.phishtank.com/phish_detail.php?phish_id=9380610,2026-03-31 21:42:12+00:00,yes,2026-03-31 22:02:47+00:00,yes,"[{'ip_address': '185.199.110.153', 'cidr_block': '185.199.108.0/22', 'announcing_network': '54113', 'rir': 'ripencc', 'country': 'US', 'detail_time': '2026-03-31T22:13:10+00:00'}]",Other,1,isea2018-tech.github.io,41,4.113172736114331,0,2
9380602,https://login.washingtonnewsobserver.com/,http://www.phishtank.com/phish_detail.php?phish_id=9380602,2026-03-31 21:40:20+00:00,yes,2026-04-01 02:51:54+00:00,yes,"[{'ip_address': '104.21.54.195', 'cidr_block': '104.21.48.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-04-01T03:04:00+00:00'}]",Other,1,login.washingtonnewsobserver.com,41,4.1315846264110005,0,2
9380601,https://login.gauway.com/,http://www.phishtank.com/phish_detail.php?phish_id=9380601,2026-03-31 21:40:18+00:00,yes,2026-04-01 02:51:54+00:00,yes,"[{'ip_address': '172.67.210.232', 'cidr_block': '172.67.208.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-04-01T03:04:00+00:00'}]",Other,1,login.gauway.com,25,4.0536606896881855,0,2
9380596,https://credit-pichincha-flow.lovable.app/,http://www.phishtank.com/phish_detail.php?phish_id=9380596,2026-03-31 21:39:41+00:00,yes,2026-03-31 21:52:05+00:00,yes,"[{'ip_address': '185.41.148.1', 'cidr_block': '185.41.148.0/24', 'announcing_network': '13335', 'rir': 'ripencc', 'country': 'SE', 'detail_time': '2026-03-31T22:13:10+00:00'}]",Other,1,credit-pichincha-flow.lovable.app,42,4.218883791465801,0,2
9380595,https://fygihlgado8-a11y.github.io/uhtdbut788/,http://www.phishtank.com/phish_detail.php?phish_id=9380595,2026-03-31 21:39:39+00:00,yes,2026-04-01 02:51:54+00:00,yes,"[{'ip_address': '185.199.111.153', 'cidr_block': '185.199.108.0/22', 'announcing_network': '54113', 'rir': 'ripencc', 'country': 'US', 'detail_time': '2026-03-31T22:13:10+00:00'}]",Other,1,fygihlgado8-a11y.github.io,46,4.205536075989824,0,2
9380591,https://whatioj.cc/,http://www.phishtank.com/phish_detail.php?phish_id=9380591,2026-03-31 21:21:54+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '34.81.13.253', 'cidr_block': '34.81.0.0/20', 'announcing_network': '396982', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:10+00:00'}]",Other,1,whatioj.cc,19,3.5368867237421693,0,1
9380590,https://gautamandgautam-byizfzvunb.edgeone.dev/file,http://www.phishtank.com/phish_detail.php?phish_id=9380590,2026-03-31 21:21:49+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '43.174.247.29', 'cidr_block': '43.174.247.0/24', 'announcing_network': '139341', 'rir': 'apnic', 'country': 'SG', 'detail_time': '2026-03-31T22:13:09+00:00'}]",Other,1,gautamandgautam-byizfzvunb.edgeone.dev,51,4.319607332957949,0,2
9380584,https://openai-onlinecfg.dafleek.com/ai/app/key.php,http://www.phishtank.com/phish_detail.php?phish_id=9380584,2026-03-31 21:21:13+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '109.169.81.130', 'cidr_block': '109.169.64.0/19', 'announcing_network': '20860', 'rir': 'ripencc', 'country': 'GB', 'detail_time': '2026-03-31T22:13:09+00:00'}]",Other,1,openai-onlinecfg.dafleek.com,51,4.147942872131213,0,2
9380581,https://self-service.moontoncs.com/tools/cancelaccount/login,http://www.phishtank.com/phish_detail.php?phish_id=9380581,2026-03-31 21:20:51+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '64.29.17.65', 'cidr_block': '64.29.17.0/24', 'announcing_network': '16509', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:09+00:00'}]",Other,1,self-service.moontoncs.com,60,4.005389823072678,0,2
9380580,https://manager.meridian-rentacar.com/,http://www.phishtank.com/phish_detail.php?phish_id=9380580,2026-03-31 21:20:43+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '195.252.110.250', 'cidr_block': '195.252.64.0/18', 'announcing_network': '6700', 'rir': 'ripencc', 'country': 'RS', 'detail_time': '2026-03-31T22:13:09+00:00'}]",Other,1,manager.meridian-rentacar.com,38,3.948346513831635,0,2
9380579,https://www.ms365peru.birktrans.pe/,http://www.phishtank.com/phish_detail.php?phish_id=9380579,2026-03-31 21:20:35+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '190.92.171.214', 'cidr_block': '190.92.168.0/22', 'announcing_network': '14670', 'rir': 'ripencc', 'country': 'GB', 'detail_time': '2026-03-31T22:13:08+00:00'}]",Other,1,www.ms365peru.birktrans.pe,35,4.121162659369414,0,3
9380577,https://sebvesa.com/homepage/,http://www.phishtank.com/phish_detail.php?phish_id=9380577,2026-03-31 21:20:26+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '152.232.9.82', 'cidr_block': '152.232.9.0/24', 'announcing_network': '55286', 'rir': 'arin', 'country': 'CA', 'detail_time': '2026-03-31T22:13:08+00:00'}]",Other,1,sebvesa.com,29,3.7285021157426255,0,1
9380576,https://69ca1c9ecdc7b599f2032bb2--legendary-dango-b1cf58.netlify.app/index.html,http://www.phishtank.com/phish_detail.php?phish_id=9380576,2026-03-31 21:20:21+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '98.84.224.111', 'cidr_block': '98.80.0.0/13', 'announcing_network': '14618', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:08+00:00'}]",Other,1,69ca1c9ecdc7b599f2032bb2--legendary-dango-b1cf58.netlify.app,79,4.787975609419453,0,2
9380575,https://reviewsource-inquiryweb-22qyctxg9d.edgeone.dev/design.html,http://www.phishtank.com/phish_detail.php?phish_id=9380575,2026-03-31 21:20:15+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '43.174.247.29', 'cidr_block': '43.174.247.0/24', 'announcing_network': '139341', 'rir': 'apnic', 'country': 'SG', 'detail_time': '2026-03-31T22:13:08+00:00'}]",Other,1,reviewsource-inquiryweb-22qyctxg9d.edgeone.dev,66,4.513202452298429,0,2
9380574,https://drpbxlgn92q.alert-notifications.app/,http://www.phishtank.com/phish_detail.php?phish_id=9380574,2026-03-31 21:20:11+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '172.174.53.244', 'cidr_block': '172.160.0.0/11', 'announcing_network': '8075', 'rir': 'ripencc', 'country': 'GB', 'detail_time': '2026-03-31T22:13:08+00:00'}]",Other,1,drpbxlgn92q.alert-notifications.app,44,4.3542227440216,0,2
9380573,https://biglobe.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=9380573,2026-03-31 21:20:05+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '103.250.11.219', 'cidr_block': '103.250.11.0/24', 'announcing_network': '138608', 'rir': 'apnic', 'country': 'ID', 'detail_time': '2026-03-31T22:13:08+00:00'}]",Other,1,biglobe.duckdns.org,28,4.137537511266052,0,2
9380571,https://templetalorr-bot.github.io/alinew/,http://www.phishtank.com/phish_detail.php?phish_id=9380571,2026-03-31 21:19:55+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '185.199.109.153', 'cidr_block': '185.199.108.0/22', 'announcing_network': '54113', 'rir': 'ripencc', 'country': 'US', 'detail_time': '2026-03-31T22:13:08+00:00'}]",Other,1,templetalorr-bot.github.io,42,4.094000160564931,0,2
9380570,https://wpubzc.gnnja.cn/htopen/mesber/index/,http://www.phishtank.com/phish_detail.php?phish_id=9380570,2026-03-31 21:19:49+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '43.165.166.156', 'cidr_block': '43.165.128.0/18', 'announcing_network': '132203', 'rir': 'apnic', 'country': 'SG', 'detail_time': '2026-03-31T22:13:08+00:00'}]",Other,1,wpubzc.gnnja.cn,44,4.217859107657964,0,2
9380568,https://gravatar.com/versatileparadise4e3072f9fb,http://www.phishtank.com/phish_detail.php?phish_id=9380568,2026-03-31 21:19:39+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '192.0.80.240', 'cidr_block': '192.0.80.0/24', 'announcing_network': '2635', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:07+00:00'}]",Other,1,gravatar.com,48,4.3970552088742005,0,1
9380564,https://dub.sh/-easy,http://www.phishtank.com/phish_detail.php?phish_id=9380564,2026-03-31 21:19:19+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '216.150.1.129', 'cidr_block': '216.150.1.0/24', 'announcing_network': '16509', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:07+00:00'}]",Other,1,dub.sh,20,3.6464393446710153,0,1
9380557,https://talktalknet-100519.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=9380557,2026-03-31 21:18:44+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '74.115.51.54', 'cidr_block': '74.115.51.0/24', 'announcing_network': '27647', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:07+00:00'}]",Other,1,talktalknet-100519.weeblysite.com,42,4.320423374953668,0,2
9380556,https://talktalk-108534.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=9380556,2026-03-31 21:18:39+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '74.115.51.54', 'cidr_block': '74.115.51.0/24', 'announcing_network': '27647', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:07+00:00'}]",Other,1,talktalk-108534.weeblysite.com,39,4.416830347556422,0,2
9380554,https://easybank-kundenservice-mijndomein.co.nl/wp-admin/js/admin/alo,http://www.phishtank.com/phish_detail.php?phish_id=9380554,2026-03-31 21:18:28+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '194.213.127.127', 'cidr_block': '194.213.126.0/23', 'announcing_network': '42585', 'rir': 'ripencc', 'country': 'NL', 'detail_time': '2026-03-31T22:13:07+00:00'}]",Other,1,easybank-kundenservice-mijndomein.co.nl,69,4.342604580952599,0,2
9380543,http://uzoionos.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9380543,2026-03-31 21:17:42+00:00,yes,2026-03-31 21:32:39+00:00,yes,"[{'ip_address': '172.66.44.56', 'cidr_block': '172.66.40.0/21', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:06+00:00'}]",Other,1,uzoionos.pages.dev,26,3.9500637564362098,0,2
9380527,https://pub-0a634125d0bc49c4b256782bbc553fae.r2.dev/at&amp,http://www.phishtank.com/phish_detail.php?phish_id=9380527,2026-03-31 21:16:42+00:00,yes,2026-03-31 21:22:25+00:00,yes,"[{'ip_address': '104.18.54.45', 'cidr_block': '104.18.32.0/19', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:05+00:00'}]",Other,1,pub-0a634125d0bc49c4b256782bbc553fae.r2.dev,58,4.627221029864569,0,2
9380526,https://pub-e04593cb81d042e6b819df86e0d84b0d.r2.dev/anncnsymexx002243.html,http://www.phishtank.com/phish_detail.php?phish_id=9380526,2026-03-31 21:16:37+00:00,yes,2026-03-31 21:22:25+00:00,yes,"[{'ip_address': '104.18.54.45', 'cidr_block': '104.18.54.0/24', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:05+00:00'}]",Other,1,pub-e04593cb81d042e6b819df86e0d84b0d.r2.dev,74,4.726364095874161,0,2
9380525,https://pub-d97c2a8494cc477d8e45f74c125a6bc8.r2.dev/anncnsymexx002243.html,http://www.phishtank.com/phish_detail.php?phish_id=9380525,2026-03-31 21:16:32+00:00,yes,2026-03-31 21:22:25+00:00,yes,"[{'ip_address': '104.18.50.34', 'cidr_block': '104.18.50.0/24', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:05+00:00'}]",Other,1,pub-d97c2a8494cc477d8e45f74c125a6bc8.r2.dev,74,4.767989980488432,0,2
9380506,https://managewebaccntswebaoihkjuasdgfsde.core2.biz.id/,http://www.phishtank.com/phish_detail.php?phish_id=9380506,2026-03-31 21:14:48+00:00,yes,2026-03-31 21:22:25+00:00,yes,"[{'ip_address': '165.154.245.141', 'cidr_block': '165.154.245.0/24', 'announcing_network': '142002', 'rir': 'apnic', 'country': 'SG', 'detail_time': '2026-03-31T22:13:05+00:00'}]",Other,1,managewebaccntswebaoihkjuasdgfsde.core2.biz.id,55,4.426750741451606,0,3
9380500,https://silver-marketplaces-436848.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9380500,2026-03-31 21:13:04+00:00,yes,2026-03-31 21:22:25+00:00,yes,"[{'ip_address': '31.43.160.6', 'cidr_block': '31.43.160.0/24', 'announcing_network': '16509', 'rir': 'ripencc', 'country': 'NL', 'detail_time': '2026-03-31T22:13:04+00:00'}]",Other,1,silver-marketplaces-436848.framer.app,46,4.25693885808983,0,2
9380499,https://mighty-condor-621980.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9380499,2026-03-31 21:12:59+00:00,yes,2026-03-31 21:22:25+00:00,yes,"[{'ip_address': '31.43.160.6', 'cidr_block': '31.43.160.0/24', 'announcing_network': '16509', 'rir': 'ripencc', 'country': 'NL', 'detail_time': '2026-03-31T22:13:04+00:00'}]",Other,1,mighty-condor-621980.framer.app,40,4.546439344671015,0,2
9380498,https://f005.backblazeb2.com/file/updateoutlook/indexhotmail.html,http://www.phishtank.com/phish_detail.php?phish_id=9380498,2026-03-31 21:12:51+00:00,yes,2026-03-31 21:22:25+00:00,yes,"[{'ip_address': '149.137.136.16', 'cidr_block': '149.137.136.0/24', 'announcing_network': '40401', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:04+00:00'}]",Other,1,f005.backblazeb2.com,65,4.420627290898382,0,2
9380491,https://hu-magyar-mnnbhbank-guxzzpfg.s3.eu-west-2.amazonaws.com/home.html,http://www.phishtank.com/phish_detail.php?phish_id=9380491,2026-03-31 21:08:34+00:00,yes,2026-03-31 21:12:25+00:00,yes,"[{'ip_address': '3.5.245.50', 'cidr_block': '3.5.244.0/22', 'announcing_network': '16509', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T22:13:04+00:00'}]",Other,1,hu-magyar-mnnbhbank-guxzzpfg.s3.eu-west-2.amazonaws.com,73,4.486019128127344,0,4
9380483,https://nnbhbauk-hu-maggyar-ksm0j8dk.s3.eu-west-2.amazonaws.com/home.html,http://www.phishtank.com/phish_detail.php?phish_id=9380483,2026-03-31 20:51:31+00:00,yes,2026-03-31 21:03:02+00:00,yes,"[{'ip_address': '3.5.244.44', 'cidr_block': '3.5.244.0/24', 'announcing_network': '16509', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T21:03:38+00:00'}]",Other,1,nnbhbauk-hu-maggyar-ksm0j8dk.s3.eu-west-2.amazonaws.com,73,4.546161039436431,0,4
9380480,https://instelmec.com/wp-includes/js/dist/vendor/nnbh/home.php,http://www.phishtank.com/phish_detail.php?phish_id=9380480,2026-03-31 20:49:33+00:00,yes,2026-03-31 20:52:05+00:00,yes,"[{'ip_address': '192.185.116.127', 'cidr_block': '192.185.96.0/19', 'announcing_network': '31898', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T21:03:38+00:00'}]",Other,1,instelmec.com,62,4.17027116628804,0,1
9380479,http://allegrolokalnie.oferta-16872156-pl.click,http://www.phishtank.com/phish_detail.php?phish_id=9380479,2026-03-31 20:49:00+00:00,yes,2026-03-31 20:52:05+00:00,yes,"[{'ip_address': '172.67.166.234', 'cidr_block': '172.67.160.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T21:03:38+00:00'}]",Allegro,1,allegrolokalnie.oferta-16872156-pl.click,47,4.394390447146131,0,2
9380478,http://allegro.oferta-16872156-pl.click,http://www.phishtank.com/phish_detail.php?phish_id=9380478,2026-03-31 20:48:31+00:00,yes,2026-03-31 20:52:05+00:00,yes,"[{'ip_address': '104.21.16.77', 'cidr_block': '104.21.16.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T21:03:38+00:00'}]",Allegro,1,allegro.oferta-16872156-pl.click,39,4.394251257268313,0,2
9380464,http://allegro.pl-oferta7358277.click,http://www.phishtank.com/phish_detail.php?phish_id=9380464,2026-03-31 19:55:03+00:00,yes,2026-03-31 20:02:48+00:00,yes,"[{'ip_address': '172.67.161.91', 'cidr_block': '172.67.160.0/20', 'announcing_network': '13335', 'rir': 'arin', 'country': 'US', 'detail_time': '2026-03-31T20:03:36+00:00'}]",Allegro,1,allegro.pl-oferta7358277.click,37,4.303783770917412,0,2
